label,youtube_id,time_start,time_end,split
playing bagpipes,Vyy3VX4ELG8,10,20,train
roller skating,VyzwY6OkIeI,53,63,train
driving car,Vz2ZITukkOg,95,105,train
catching or throwing softball,Vz74m3ecKmU,18,28,train
feeding birds,VzD9rN82KUc,14,24,train
spray painting,VzI5IyAuJoE,710,720,train
mowing lawn,VzLN1-DDqPs,5,15,train
shaking head,VzNmGBvsT_o,54,64,train
building shed,VzSiI9ixZwc,23,33,train
capoeira,VzTCBIuNZ4g,2,12,train
playing xylophone,VzWVpvG-CPM,1,11,train
clean and jerk,VzWsvJoD8LE,1,11,train
playing trumpet,VzXeN3RSRiY,39,49,train
skiing (not slalom or crosscountry),Vz_JQ2bA5f4,78,88,train
spray painting,Vzbl032qHa4,22,32,train
watering plants,VzcAmoy4s-w,16,26,train
motorcycling,VzcpGQm_1V8,129,139,train
busking,Vzd2TZ_MKLY,57,67,train
high jump,VzepNoMW2J4,26,36,train
salsa dancing,VzfigmxzhrQ,101,111,train
knitting,VzjyHEaE3Z4,600,610,train
spray painting,Vzrn0-IWYmo,24,34,train
dunking basketball,VzxA0x0emUQ,25,35,train
celebrating,W--ia8nZRjA,23,33,train
skiing slalom,W--p8LM_rR8,476,486,train
massaging back,W-De1NHbhw4,229,239,train
watering plants,W-PRndSYXFs,188,198,train
smoking hookah,W-QOWotdqa0,3,13,train
singing,W-T357SLpFk,17,27,train
eating ice cream,W-TlusCrl9s,53,63,train
mowing lawn,W-Uz-hE8odM,28,38,train
somersaulting,W-d1KW58uB8,1,11,train
snatch weight lifting,W-fdYV4iGIA,18,28,train
feeding birds,W-furaJaJ8Y,43,53,train
making bed,W-qitllzRRI,695,705,train
playing organ,W-twXZisrFc,80,90,train
diving cliff,W-vp426DoB4,84,94,train
front raises,W-yDd6PRUoo,329,339,train
skiing crosscountry,W00z4rqNOsY,48,58,train
stretching arm,W01rt3ZhxSU,77,87,train
skiing (not slalom or crosscountry),W063X40st5A,329,339,train
playing accordion,W07hi9Y37Jg,60,70,train
knitting,W0QTgoS8zrU,102,112,train
surfing water,W0RutlMlz7M,143,153,train
stretching arm,W0Sxm2M6uzc,1,11,train
playing bagpipes,W0aHacwUZMk,34,44,train
shaking head,W0cfnYPoOMk,2,12,train
high jump,W0cx6HqQZAY,2,12,train
feeding birds,W0fqKeijhSE,9,19,train
push up,W0gq1RmFfIc,25,35,train
playing saxophone,W0h064KNjb8,121,131,train
eating ice cream,W0h56S1pnyM,8,18,train
playing piano,W0v_-EUDLjY,56,66,train
tobogganing,W0wVhjG0qcI,3,13,train
brushing hair,W106EG8U5e4,25,35,train
stretching arm,W10_SvmUrp8,2,12,train
hugging,W13CNQRyqZ0,12,22,train
front raises,W14l7mdjo8M,24,34,train
playing badminton,W16Cw8yWtRo,198,208,train
opening bottle,W199O8fq2RI,2,12,train
skiing (not slalom or crosscountry),W1AmUUoFZb8,69,79,train
shoveling snow,W1FvgpGGguY,114,124,train
skiing (not slalom or crosscountry),W1ILruZRWaw,0,10,train
hitting baseball,W1Tc6yAmLLI,82,92,train
sanding floor,W1Ur94smL1c,54,64,train
playing cello,W1XAWcw-MMQ,140,150,train
breakdancing,W1ZS7jazZ_4,3,13,train
parkour,W1Z_BF6tBWE,13,23,train
playing bass guitar,W1mn9_TpduU,344,354,train
laughing,W1zIJXlrGXY,37,47,train
tap dancing,W22gpBv00gg,70,80,train
spraying,W2AVjuY0yhA,61,71,train
playing trumpet,W2EmXyq71wg,34,44,train
tying knot (not on a tie),W2GhB8k7vBw,169,179,train
scuba diving,W2N-GqtwAks,48,58,train
high jump,W2NtgDnuq9U,1,11,train
catching fish,W2PM8gvTGPk,9,19,train
windsurfing,W2X0_WkKDyI,97,107,train
shot put,W2XrUeGeulg,1,11,train
presenting weather forecast,W2YEOY15kKs,43,53,train
tap dancing,W2gHwyCx-tI,276,286,train
picking fruit,W2gXNGpwv3Q,52,62,train
slapping,W2hswPqwygY,1,11,train
trimming or shaving beard,W2kTaQFoyks,98,108,train
trapezing,W2nIQz-Xvvg,3,13,train
situp,W2p4ysy8hqI,32,42,train
swimming butterfly stroke,W2vZm8RP9Vg,0,10,train
jetskiing,W33cHK7qh_I,14,24,train
driving car,W34fwa7kAKg,28,38,train
snowmobiling,W353TSumo6A,0,10,train
jumpstyle dancing,W36CqmXpdqQ,9,19,train
snowkiting,W36aSqjoLXw,122,132,train
crossing river,W370AOpaN2E,4,14,train
swinging legs,W37sbnf3FEc,2,12,train
exercising with an exercise ball,W3BGZFu2ZW0,41,51,train
bouncing on trampoline,W3HUKoSdAO4,1,11,train
shoveling snow,W3IPoJ418OE,35,45,train
mowing lawn,W3L8dp-FqN8,145,155,train
playing kickball,W3Oa_G64ByQ,94,104,train
opening bottle,W3RC0GIMhGY,1,11,train
spinning poi,W3S2TkM7oMI,148,158,train
tying knot (not on a tie),W3TfedJCQWM,0,10,train
swinging legs,W3ULAD2Ia5A,0,10,train
lunge,W3X1fVipqZ4,0,10,train
riding unicycle,W3ggKZ2YJp0,55,65,train
tap dancing,W3kTO-BsHI8,86,96,train
golf chipping,W3m199EvfDg,24,34,train
waxing legs,W3nFjhkVSSo,227,237,train
salsa dancing,W3pQh4dTc3s,112,122,train
crossing river,W3yiyrRQS9I,14,24,train
playing trumpet,W42_QwF16gE,7,17,train
throwing ball,W43XNdACMgU,17,27,train
eating burger,W4AzuBd7fEY,34,44,train
jetskiing,W4B3lt_ZCU4,51,61,train
parasailing,W4C1UdnWaPo,52,62,train
kitesurfing,W4EJZfayAOw,194,204,train
skiing (not slalom or crosscountry),W4KG2GR_2Ig,23,33,train
getting a tattoo,W4LIBSfe6bc,54,64,train
sniffing,W4PoJ2p20L8,34,44,train
riding mechanical bull,W4WK9qL_mtc,24,34,train
capoeira,W4_0mqloF2U,0,10,train
playing piano,W4_9j-npYyM,38,48,train
dancing macarena,W4as8Oyc-u0,86,96,train
dribbling basketball,W4bWujqZX6U,152,162,train
cracking neck,W4h6MyZBD-s,172,182,train
spray painting,W4ijxcNMAyA,28,38,train
vault,W4lAMgd5elg,53,63,train
throwing ball,W4oyoZ3iGug,496,506,train
making pizza,W4rkBWbdDKc,466,476,train
riding unicycle,W4zye1zD-7o,31,41,train
shoveling snow,W5-4Sk1qJtc,79,89,train
shot put,W50wQ8w1_bo,1,11,train
mowing lawn,W5CuOxoGNLk,11,21,train
dunking basketball,W5HY0A5dpe8,0,10,train
riding unicycle,W5MwiRZZF-Y,10,20,train
bobsledding,W5R7AVaW4z4,7,17,train
opening present,W5RKb8VwBBI,79,89,train
hurdling,W5Su__RzQy0,3,13,train
playing badminton,W5ZzZjNl6m4,92,102,train
crawling baby,W5cq66JRzU8,0,10,train
opening present,W5gLrp7ahp8,137,147,train
tap dancing,W5kZVS2VVR4,134,144,train
dancing macarena,W5lNCvPWYIk,38,48,train
dunking basketball,W5o4aJs_tcg,3,13,train
applying cream,W6-pO-mM8A4,24,34,train
feeding birds,W64LN4jyB7k,53,63,train
riding scooter,W66QyvfUdT4,1,11,train
laughing,W6A8BquScrI,24,34,train
opening present,W6DPjID0G0E,97,107,train
shaking head,W6DvokDvbnQ,15,25,train
cleaning toilet,W6GjnDLwkKk,6,16,train
playing squash or racquetball,W6H9iZgobyI,28,38,train
braiding hair,W6Is6pu02F0,292,302,train
riding unicycle,W6OXoYmZ_Bg,19,29,train
riding mountain bike,W6SaIw6Dz3Y,50,60,train
balloon blowing,W6TspTTHpzA,3,13,train
playing poker,W6URoQL1Wpk,91,101,train
driving tractor,W6a9I53AH3o,23,33,train
high jump,W6l6Wnkw8pQ,12,22,train
jumpstyle dancing,W6q9uboyInk,12,22,train
skiing (not slalom or crosscountry),W6rtm4UejNE,116,126,train
juggling balls,W6uoTxKK4Vk,2,12,train
opening bottle,W6zo7aWWqqE,14,24,train
cooking egg,W7-5mTic57I,1,11,train
playing clarinet,W72PDfquWiY,49,59,train
side kick,W765p_KyNHw,12,22,train
scuba diving,W7AA9iZPOJo,2,12,train
snatch weight lifting,W7AEkMptz28,0,10,train
jumpstyle dancing,W7Cb4W8ctYI,113,123,train
texting,W7DUg-L7bRY,51,61,train
playing squash or racquetball,W7GzYp3i3d8,19,29,train
sanding floor,W7L656S5IdA,44,54,train
spray painting,W7SDBD7SUg0,49,59,train
plastering,W7SdLJN3fec,376,386,train
playing saxophone,W7TeY_mUNyw,107,117,train
side kick,W7To1kev5Zs,17,27,train
knitting,W7U0dZ2jeeo,13,23,train
snowboarding,W7UsTz2hXf4,120,130,train
presenting weather forecast,W7VgtxB5sv4,3,13,train
side kick,W7XeJUJHTs4,2,12,train
driving tractor,W7ZTHeyZ5i8,21,31,train
stretching arm,W7dA2aDnyuM,37,47,train
golf chipping,W7daMEa6kYE,57,67,train
golf putting,W7oOruoi8nc,54,64,train
opening present,W7szkMVAutk,22,32,train
tap dancing,W7tMpDS9pig,26,36,train
tapping pen,W7w932KYDk0,181,191,train
dunking basketball,W85ZO3Q7dsk,84,94,train
folding napkins,W88zXvbmjwM,41,51,train
belly dancing,W8HAN96CY-s,31,41,train
whistling,W8HPfT4WmD8,3,13,train
playing bagpipes,W8KC0GO8VvY,47,57,train
situp,W8KVjflueJ0,1,11,train
hitting baseball,W8SK0rk5jdE,37,47,train
stretching arm,W8SrFEIi4Ps,162,172,train
playing bagpipes,W8UIDv3Qz08,47,57,train
squat,W8UbYpiPna8,12,22,train
bouncing on trampoline,W8YLFYt1sHE,62,72,train
juggling balls,W8YnzFnKbj8,0,10,train
dancing macarena,W8bJpOAA0Vw,156,166,train
golf chipping,W8eDHWCOyWo,32,42,train
shot put,W8q9cEM12r0,1,11,train
crawling baby,W8uosByt9Mk,25,35,train
shaking head,W8y66Mfhd64,0,10,train
swinging legs,W91YPQvUG80,2,12,train
shot put,W946ZZu3LuU,52,62,train
eating ice cream,W94n9W4a1MU,60,70,train
hurdling,W98Ps2OVqyQ,7,17,train
playing accordion,W99GmMC3b68,69,79,train
playing flute,W9A_EFalqHQ,1,11,train
riding mule,W9BiqvfQYC4,3,13,train
skiing (not slalom or crosscountry),W9Cbn_Uy3Bk,62,72,train
using computer,W9HUgUCTMI0,52,62,train
playing flute,W9NaUrkRRJc,5,15,train
applying cream,W9P5OBzIb80,41,51,train
playing accordion,W9gryWF5QIY,6,16,train
front raises,W9o0Dh6gA0I,59,69,train
playing saxophone,W9qZCCN38Nc,2,12,train
throwing ball,W9rQFIk9z4A,2,12,train
shearing sheep,W9sfSFRz03o,4,14,train
shoveling snow,W9wKjrgf2lo,52,62,train
playing kickball,WA1GhNbJfwg,282,292,train
dunking basketball,WA6P1KP9uRs,169,179,train
watering plants,WA79kY10pyg,110,120,train
playing xylophone,WA9kRolLrbM,0,10,train
watering plants,WAC4aiU0zZI,26,36,train
high jump,WAJ05NuU14I,0,10,train
dancing charleston,WAK-5NZVaTg,19,29,train
dodgeball,WAKTWBqYMXg,81,91,train
clean and jerk,WAS8FuFWWgU,1,11,train
playing bagpipes,WAVsn493yGI,8,18,train
salsa dancing,WAXiNafgxgM,35,45,train
dying hair,WAj4dsPgN7s,207,217,train
golf chipping,WAob54apPs8,90,100,train
tapping guitar,WAsIogdOMO0,0,10,train
playing drums,WAzTQIOam7A,3,13,train
javelin throw,WB4bV96B2IU,61,71,train
balloon blowing,WBHDOA5EGUs,1,11,train
blowing nose,WBJf5BJI3js,56,66,train
presenting weather forecast,WBM450PkIH4,144,154,train
playing trombone,WBQ5KeJzzwg,49,59,train
riding mountain bike,WBSNCDyf1mU,11,21,train
getting a tattoo,WBVz2U4GdfA,1,11,train
capoeira,WBYTanT8qBg,70,80,train
riding scooter,WBb7i3GXP-c,45,55,train
playing cymbals,WBiwzdxQI0c,200,210,train
playing squash or racquetball,WBly0QmQZvg,14,24,train
celebrating,WBp1BQhNRDc,418,428,train
clay pottery making,WBtJjRIRQ2g,1,11,train
doing aerobics,WBuAyHc3nLo,291,301,train
swinging on something,WBxTQtGazEw,845,855,train
push up,WByGGIKt0EE,27,37,train
playing accordion,WByZCgyQyNM,62,72,train
brushing hair,WByeizHUOYU,227,237,train
playing organ,WC0yEmsk5u0,45,55,train
jumpstyle dancing,WC1Aq3JyOfM,102,112,train
playing xylophone,WC1ilnbR8nw,18,28,train
tap dancing,WC2F3lPXp5k,13,23,train
swinging on something,WC4F_4bV530,0,10,train
crawling baby,WC4duwSSf10,18,28,train
knitting,WC5DoHe_K8I,63,73,train
surfing water,WCDDLUVAwIw,458,468,train
cooking egg,WCKbEoMfUdo,200,210,train
baby waking up,WCQaC0skWWQ,23,33,train
making pizza,WCS-0Vczz0U,189,199,train
playing squash or racquetball,WCUOOS-CtZI,26,36,train
playing clarinet,WCVfigqxDds,95,105,train
riding unicycle,WCVfp_mnqY0,22,32,train
driving tractor,WCb5EnSzj7c,168,178,train
grooming horse,WCfeQ4_gktI,0,10,train
spinning poi,WCfirH7wd88,98,108,train
crawling baby,WCfsdHlLhRE,14,24,train
motorcycling,WChH3eaLZCo,277,287,train
blowing glass,WCi59wxayps,3,13,train
javelin throw,WCuM5QCKENk,3,13,train
tap dancing,WCz3CDrwG68,410,420,train
tapping pen,WD7-sjA5UcE,35,45,train
eating ice cream,WDDDR8N7vNc,13,23,train
tying tie,WDGZkfQd-wo,13,23,train
skiing (not slalom or crosscountry),WDKuoB6KITQ,22,32,train
ice climbing,WDNeGpZiYL4,25,35,train
watering plants,WDOGl5eFdl0,12,22,train
jetskiing,WDSkyFzJ75o,190,200,train
situp,WDW_5RRsOMk,23,33,train
capoeira,WDZTo23G89o,116,126,train
sanding floor,WDaZkNr6vzY,10,20,train
laughing,WDfTzMDCsOM,65,75,train
abseiling,WDfmJZA4Rhw,88,98,train
salsa dancing,WDjBj4-NfD0,155,165,train
tapping guitar,WDk9bq8ENPg,42,52,train
feeding fish,WDlrSVvg_Sc,0,10,train
playing bagpipes,WDnIMypyAjs,46,56,train
riding mountain bike,WDnUZ8OydXw,113,123,train
tapping guitar,WDruQE5r0Zg,72,82,train
playing keyboard,WDxktZrM2zw,40,50,train
front raises,WDzGU7kQ6pA,135,145,train
shearing sheep,WE02X4TUBII,125,135,train
garbage collecting,WE2i5YwtibY,24,34,train
salsa dancing,WE5jk8-tORY,60,70,train
crawling baby,WE6uQXGoWYM,86,96,train
shearing sheep,WE8sCnz9Iao,51,61,train
cleaning floor,WE9LOMINPOY,38,48,train
riding mechanical bull,WEB3HCyvQgE,10,20,train
feeding birds,WECPWYb61rg,2,12,train
strumming guitar,WEId6KQbQnw,125,135,train
opening bottle,WELx2Vd1sJQ,0,10,train
cooking egg,WENHt_irJ84,132,142,train
clay pottery making,WEPMVBOGGw8,57,67,train
shaving head,WEQG3Z3lotk,1,11,train
playing recorder,WEYSRyo3mBc,199,209,train
playing xylophone,WEYiq0k6uYA,5,15,train
playing piano,WEZbCijqQfQ,23,33,train
snatch weight lifting,WEZg5yyweMM,2,12,train
using segway,WE__wVxv3dQ,10,20,train
throwing axe,WEa-8f-qxis,1,11,train
peeling apples,WEf6UX_TGu4,3,13,train
making bed,WEpPeVG8ABg,59,69,train
clean and jerk,WEvR473Ggco,1,11,train
high jump,WEve8al2v5c,0,10,train
playing keyboard,WF1FfezIizI,90,100,train
picking fruit,WF1fkPpUZV0,122,132,train
juggling fire,WF1gH_ahzbQ,3,13,train
playing trumpet,WF356rTGOEM,18,28,train
gymnastics tumbling,WF6PKbGORrk,46,56,train
playing didgeridoo,WFAkJlFWF28,15,25,train
celebrating,WFB-UGYkD80,142,152,train
shearing sheep,WFC3VEfdPvE,38,48,train
swinging on something,WFCL21EwMW0,4,14,train
drinking beer,WFGepM_uxEU,3,13,train
feeding birds,WFKfbPxTVRM,7,17,train
drinking beer,WFLlJfNPnLw,1,11,train
playing saxophone,WFNRqKvrCrA,50,60,train
archery,WFNup0SVxFw,0,10,train
zumba,WFPAzjceZnE,120,130,train
breakdancing,WFPYW3ZXKn4,12,22,train
hugging,WFSBiqqn2nE,7,17,train
side kick,WFU9xRCsWFo,25,35,train
riding mechanical bull,WFXnvVaPBmU,1,11,train
shearing sheep,WF_v4cfsKhM,119,129,train
opening present,WFdNcz_y1Sc,27,37,train
playing keyboard,WFenx0BfYFA,0,10,train
washing hands,WFoJKlX5ImE,32,42,train
lunge,WFrnOC9Vpv0,5,15,train
getting a tattoo,WFuuPE9nkDc,45,55,train
washing hands,WFwzvu2EkNY,20,30,train
playing trumpet,WFxU3s9D5MM,12,22,train
making pizza,WG2A6rAKGGw,44,54,train
golf chipping,WGA9HofE1Ek,16,26,train
making bed,WGADRqxrI_M,158,168,train
ice climbing,WGAolG9SswY,13,23,train
javelin throw,WGEov5r39hE,49,59,train
ice climbing,WGM4gq8EcmE,15,25,train
laughing,WGMaRLYLoA0,18,28,train
dunking basketball,WGRUErullPw,22,32,train
playing bagpipes,WGRaXb6z8OM,87,97,train
tying knot (not on a tie),WGTe1mbIP4E,233,243,train
surfing water,WGUAq4IEUXc,1499,1509,train
side kick,WGYW1Ic8X0k,0,10,train
swimming breast stroke,WGZQbz7pt50,25,35,train
busking,WGa6tCgmLGk,41,51,train
vault,WGcS1sKsfWI,46,56,train
sniffing,WGe1_mABNVU,23,33,train
blowing glass,WGfONduW9AM,122,132,train
crossing river,WGk2Ii460OE,21,31,train
playing trumpet,WGl3xa5yOJE,8,18,train
shaking head,WGpILshz3Hs,15,25,train
eating ice cream,WGq1aGPbRNU,55,65,train
clean and jerk,WGqe4QT_p8g,0,10,train
playing squash or racquetball,WGsbcPwR9UA,37,47,train
washing hands,WGslL1X6aD4,63,73,train
shearing sheep,WGw-8ZZF31w,95,105,train
clean and jerk,WH-5XRWRPD0,15,25,train
petting animal (not cat),WH3YQRbFLB8,69,79,train
clean and jerk,WH483cQcd0o,9,19,train
chopping wood,WH7TSnyvrpg,1,11,train
ice skating,WH9epOgaFmE,30,40,train
punching person (boxing),WHEujOxaGF4,31,41,train
mowing lawn,WHG0Q_0H24k,3,13,train
massaging legs,WHNpV-2I6QQ,84,94,train
triple jump,WHOBlNOyApk,0,10,train
somersaulting,WHS3gGhYpSY,3,13,train
throwing discus,WHTZ-Fxm0IE,50,60,train
plastering,WHU1Ag0S0TI,42,52,train
surfing water,WHW_Rhev-H8,22,32,train
shearing sheep,WHXAZAsIBwg,76,86,train
getting a tattoo,WHYRBew-6EY,275,285,train
feeding birds,WHerJsQGqBM,20,30,train
eating ice cream,WHgkEYzKfI8,17,27,train
crossing river,WHiKoGkfj_Q,39,49,train
dancing macarena,WHl81DWbS8g,86,96,train
laughing,WHmMNLspCWo,12,22,train
playing organ,WHnGo9Q7Q0Q,161,171,train
playing trumpet,WHrGIp8vHqs,8,18,train
swimming breast stroke,WI3LZ_gxjRs,29,39,train
dancing macarena,WI8JQxq-m14,143,153,train
skiing (not slalom or crosscountry),WIGUUolG5M4,29,39,train
kicking field goal,WILK6kM1kHc,1,11,train
shot put,WILvlVdwmg0,126,136,train
gymnastics tumbling,WIRWUQX4omk,13,23,train
playing accordion,WIYKkrqF1rw,9,19,train
bowling,WIZ3d6i9LEI,4,14,train
playing squash or racquetball,WIcpZ0CseWc,268,278,train
crossing river,WIfJttXGMKg,0,10,train
knitting,WIfQueEBSJs,762,772,train
front raises,WIkNx9VtGO0,142,152,train
bouncing on trampoline,WIkYt-mXOVs,18,28,train
baking cookies,WIk_IZEZPeM,23,33,train
petting cat,WIplStn_pXM,73,83,train
golf chipping,WIsBErmtiZI,69,79,train
recording music,WIssgNEXrrM,132,142,train
laughing,WIwBRnHdz0U,56,66,train
taking a shower,WIwyKtoH_Hc,1,11,train
snowmobiling,WJ-2VLsN2m8,527,537,train
playing accordion,WJ9C8wWTL0A,50,60,train
plastering,WJFffjFnj0c,41,51,train
playing drums,WJHtV_Ccq7g,107,117,train
side kick,WJJbBCetdoI,2,12,train
throwing discus,WJMhF3dGRJI,61,71,train
smoking hookah,WJMiDzx9PgM,1,11,train
swinging legs,WJNIUG8vqrw,0,10,train
front raises,WJNaV7UNpkY,30,40,train
playing drums,WJOjaifW8d4,9,19,train
playing cello,WJZbXYxtmMw,60,70,train
dancing gangnam style,WJZv3IdqcO0,11,21,train
juggling fire,WJeIJA-VGd0,10,20,train
dribbling basketball,WJeerU9E1Tc,66,76,train
breakdancing,WJfs0xVc5bg,116,126,train
balloon blowing,WJfy6WMk_h0,12,22,train
water skiing,WJjyZBnoqys,15,25,train
playing accordion,WJkxlG81jW8,92,102,train
triple jump,WJn0HtVCrJU,13,23,train
sniffing,WJs_YxPFTR0,21,31,train
playing didgeridoo,WJvFFTiPElg,3,13,train
clay pottery making,WJxZzbCTuZ8,25,35,train
playing kickball,WJzJpciXE54,23,33,train
trapezing,WJzpO-s6yq8,14,24,train
celebrating,WK02NOstFBc,166,176,train
getting a tattoo,WK0jo8VUJBo,1,11,train
catching or throwing softball,WK2rgcUCNIw,7,17,train
slacklining,WK4xY2wC188,36,46,train
cooking egg,WKHLsATeoh0,10,20,train
salsa dancing,WKJ1tTAtrNg,2,12,train
throwing discus,WKKMeG0EqhY,19,29,train
salsa dancing,WKLnTCLHvXM,71,81,train
drinking beer,WKMyUAduvwI,14,24,train
mowing lawn,WKWlbCp_xI0,2,12,train
ski jumping,WKXGoYLUKuw,1,11,train
playing trumpet,WKYLR5MKegE,3,13,train
ice climbing,WKYvU7sLnAs,4,14,train
playing bagpipes,WKZVJJ47qKQ,6,16,train
egg hunting,WKeOAueSSg4,88,98,train
playing trumpet,WKq-rulZln8,148,158,train
opening present,WKy53B4V1dE,17,27,train
skiing (not slalom or crosscountry),WKyibHD9DLw,65,75,train
throwing discus,WL5MDw5HJrI,14,24,train
golf putting,WL6Pwew4Rf4,49,59,train
triple jump,WL8RrPilrHI,0,10,train
dodgeball,WLI-h8QFek0,694,704,train
shearing sheep,WLOJMkOi5lk,24,34,train
playing trumpet,WLRQ_vfmFWM,91,101,train
capoeira,WLRlEXUPHBY,112,122,train
sailing,WLRlf3Q2ct0,20,30,train
capoeira,WLaBdxThCfw,78,88,train
tapping pen,WLbK2QfQQiE,443,453,train
baby waking up,WLc6N_fdOz8,73,83,train
laughing,WLhzV-d6D_I,4,14,train
playing drums,WLiiTD22eQ4,47,57,train
somersaulting,WLrbRGl9zbI,55,65,train
tying tie,WLsPkpmYQ8o,105,115,train
juggling balls,WMJMFMTYkJI,28,38,train
scuba diving,WMLr4POPszo,132,142,train
skipping rope,WMQmkNGefg8,0,10,train
filling eyebrows,WMW6fhOm29w,595,605,train
crawling baby,WMXgtn1e6S8,5,15,train
playing xylophone,WMXr-Ki1S68,10,20,train
tying bow tie,WMbt23PHhsI,154,164,train
eating burger,WMeoaVvKic8,873,883,train
capoeira,WMex8J062UA,30,40,train
mowing lawn,WMifZvd20Kc,28,38,train
javelin throw,WMkDnTtb20c,0,10,train
playing badminton,WMqhXitdCtU,10,20,train
waxing eyebrows,WMtu9uIieRo,253,263,train
mowing lawn,WMweSebjki8,31,41,train
petting cat,WN6WkEHIiAc,1,11,train
playing saxophone,WN71ilkMq3M,1,11,train
passing American football (in game),WNBOfd2fXjk,2,12,train
eating ice cream,WNBRUdah7hY,3,13,train
shearing sheep,WNGCQnEDxoE,105,115,train
ski jumping,WNGohyKfFTk,4,14,train
mowing lawn,WNH5L6ArSNU,4,14,train
motorcycling,WNJbdFwyZrU,32,42,train
playing trumpet,WNLNYYSuuFM,180,190,train
riding mechanical bull,WNLmO0OkjY4,17,27,train
side kick,WNPftQXCbwY,0,10,train
using computer,WNUb2d9nC_M,36,46,train
presenting weather forecast,WNWZdRfwJSk,38,48,train
brush painting,WN_hGhU0E7w,100,110,train
motorcycling,WNa_Es5-77Y,912,922,train
ice climbing,WNf_n5wmbA0,7,17,train
playing flute,WNmCxZEbAgs,23,33,train
push up,WNmaYYCK5BQ,19,29,train
capoeira,WNop_sV8NJ4,87,97,train
tapping pen,WNq0SCOxu44,21,31,train
playing keyboard,WNrnjIUFtIM,32,42,train
snatch weight lifting,WNsjKv5Dvig,3,13,train
playing bass guitar,WO0EMHgjncI,16,26,train
somersaulting,WO5c9cfjaRA,2,12,train
stretching arm,WO63tdXruC4,72,82,train
playing chess,WOGveK4PZ3M,364,374,train
riding camel,WOI-jNfzPTk,7,17,train
surfing water,WOK4caXnG80,7,17,train
feeding birds,WONNGinFzvc,40,50,train
busking,WOP8UdjR4Yo,72,82,train
playing organ,WOTORG3XA4w,142,152,train
tying knot (not on a tie),WOUzVy75KiI,168,178,train
dunking basketball,WOWqnhZDNl0,1,11,train
roller skating,WOfKHY1yty0,189,199,train
cutting watermelon,WOkaq7Yrgh8,22,32,train
bouncing on trampoline,WOlhlKl9zuw,171,181,train
springboard diving,WOsn4y8UqSA,112,122,train
tap dancing,WOz_bNVY7OA,46,56,train
washing feet,WP1VgaznfqI,92,102,train
playing trumpet,WP9NdZN4uDk,2,12,train
playing didgeridoo,WPD6TtrTH34,3,13,train
shot put,WPD_6gTGgtg,9,19,train
scrambling eggs,WPHMxXm8UcU,207,217,train
somersaulting,WPJnOr_4IzM,1,11,train
playing accordion,WPLmIluKzLY,58,68,train
whistling,WPbO0N5iREI,69,79,train
salsa dancing,WPifcpZ7oFQ,71,81,train
throwing discus,WPuifY6TjAk,3,13,train
playing saxophone,WPxLQojk8VY,52,62,train
tapping guitar,WPzZDyaIsn0,10,20,train
celebrating,WQ3cQlVqCcE,206,216,train
throwing discus,WQ5cV2so2Ck,0,10,train
kicking field goal,WQ6mXQ9WdgY,8,18,train
playing organ,WQ7N0KD2nzI,152,162,train
riding unicycle,WQ90L9V9TxQ,6,16,train
roller skating,WQHAjjWbZe8,150,160,train
using computer,WQHlqTwLgus,59,69,train
stretching arm,WQKXB7wDB-g,48,58,train
riding a bike,WQMZGeAAcz8,27,37,train
shearing sheep,WQZMQfIbKvM,75,85,train
playing bass guitar,WQ_shqGawxA,54,64,train
using computer,WQbZP1Qkxyg,529,539,train
brush painting,WQkzFyEfXjo,95,105,train
ironing,WQrXEeo7NV0,220,230,train
watering plants,WQuX-phd_-c,36,46,train
tap dancing,WR-MUEY_vJk,57,67,train
capoeira,WR93G6uRxLQ,20,30,train
roller skating,WRBjFZmZ3KQ,89,99,train
playing accordion,WRHocZClCOI,114,124,train
crossing river,WRKdYCcYyVM,69,79,train
making pizza,WRRJwvDmaXg,21,31,train
petting animal (not cat),WRRoyQUZ5kk,24,34,train
extinguishing fire,WRSMkKOdofg,375,385,train
crossing river,WRVVM4C2Cz0,16,26,train
tobogganing,WRWItTqUhZQ,15,25,train
opening present,WRdar7NS5Yc,3,13,train
sailing,WRdoG7uaLT4,3,13,train
slapping,WRdrzeKpOyo,2,12,train
sailing,WReFuSQSxak,51,61,train
motorcycling,WReNd8SSCJ0,12,22,train
tossing salad,WReu3fipI6c,85,95,train
